,Date,VOO,MRO,HD,PTC,PKG,WHR,YUM,GIS,PPG,SYY,BIIB,DIS,JNJ,NVDA,GOOGL,AMZN,AAPL,MSFT,VOO_10day_MA,VOO_50day_MA,VOO_200day_MA,MRO_10day_MA,MRO_50day_MA,MRO_200day_MA,HD_10day_MA,HD_50day_MA,HD_200day_MA,PTC_10day_MA,PTC_50day_MA,PTC_200day_MA,PKG_10day_MA,PKG_50day_MA,PKG_200day_MA,WHR_10day_MA,WHR_50day_MA,WHR_200day_MA,YUM_10day_MA,YUM_50day_MA,YUM_200day_MA,GIS_10day_MA,GIS_50day_MA,GIS_200day_MA,PPG_10day_MA,PPG_50day_MA,PPG_200day_MA,SYY_10day_MA,SYY_50day_MA,SYY_200day_MA,BIIB_10day_MA,BIIB_50day_MA,BIIB_200day_MA,DIS_10day_MA,DIS_50day_MA,DIS_200day_MA,JNJ_10day_MA,JNJ_50day_MA,JNJ_200day_MA,NVDA_10day_MA,NVDA_50day_MA,NVDA_200day_MA,GOOGL_10day_MA,GOOGL_50day_MA,GOOGL_200day_MA,AMZN_10day_MA,AMZN_50day_MA,AMZN_200day_MA,AAPL_10day_MA,AAPL_50day_MA,AAPL_200day_MA,MSFT_10day_MA,MSFT_50day_MA,MSFT_200day_MA,VOO_5day_mvg_return,VOO_20day_mvg_return,VOO_260day_mvg_return,MRO_5day_mvg_return,MRO_20day_mvg_return,MRO_260day_mvg_return,HD_5day_mvg_return,HD_20day_mvg_return,HD_260day_mvg_return,PTC_5day_mvg_return,PTC_20day_mvg_return,PTC_260day_mvg_return,PKG_5day_mvg_return,PKG_20day_mvg_return,PKG_260day_mvg_return,WHR_5day_mvg_return,WHR_20day_mvg_return,WHR_260day_mvg_return,YUM_5day_mvg_return,YUM_20day_mvg_return,YUM_260day_mvg_return,GIS_5day_mvg_return,GIS_20day_mvg_return,GIS_260day_mvg_return,PPG_5day_mvg_return,PPG_20day_mvg_return,PPG_260day_mvg_return,SYY_5day_mvg_return,SYY_20day_mvg_return,SYY_260day_mvg_return,BIIB_5day_mvg_return,BIIB_20day_mvg_return,BIIB_260day_mvg_return,DIS_5day_mvg_return,DIS_20day_mvg_return,DIS_260day_mvg_return,JNJ_5day_mvg_return,JNJ_20day_mvg_return,JNJ_260day_mvg_return,NVDA_5day_mvg_return,NVDA_20day_mvg_return,NVDA_260day_mvg_return,GOOGL_5day_mvg_return,GOOGL_20day_mvg_return,GOOGL_260day_mvg_return,AMZN_5day_mvg_return,AMZN_20day_mvg_return,AMZN_260day_mvg_return,AAPL_5day_mvg_return,AAPL_20day_mvg_return,AAPL_260day_mvg_return,MSFT_5day_mvg_return,MSFT_20day_mvg_return,MSFT_260day_mvg_return
588,1/10/2013 0:00,114.4,27.73,52.36,23.24,29.92,84.52,40.45,30.89,61.86,24.36,143.91,46.17,56.8,2.83,371.11,265.34,16.2,22.06,112.534,109.7656,107.21755,26.955,26.4294,24.1843,51.552,51.5766,45.77635,22.904,21.2122,21.33735,30.07,28.4288,24.6111,83.333,80.128,61.74365,40.349,42.0326,41.08765,30.365,29.9568,28.75905,60.155,54.971,48.45435,24.752,24.4084,23.1639,146.277,146.3096,142.07665,46.024,44.6284,43.202,55.829,55.1348,52.48765,2.885,2.827,3.0009,362.674,346.6094,327.45935,258.583,245.8366,231.994,16.288,16.9432,18.38705,22.365,22.7756,24.36395,0.00456621,0.032118369,0.204210526,0.008363636,0.057993132,0.145867769,0.006923077,0.011005986,0.565321375,0.002156102,0.07493062,0.272030651,-0.010254714,0.048720645,0.595733333,-0.002007321,0.044230294,1.343221514,-0.025301205,-0.01533593,0.150455063,0.003899903,0.015784281,0.070710572,0.016431153,0.138178473,0.750424448,-0.028320702,-0.025210084,0.104761905,-0.013842253,-0.055398753,0.305898367,-0.026975764,0.023044538,0.384823035,0.008880995,0.017374172,0.143777688,-0.069078947,-0.020761246,-0.101587302,0.004765128,0.062956492,0.159102977,0.02388578,0.053940261,0.525907183,-0.006134969,-0.028776978,0.311740891,-0.010762332,-0.028621753,0.053486151
589,1/11/2013 0:00,114.45,27.62,52.43,23.64,30.21,83.94,40.83,30.16,62,24.33,143.79,45.98,56.93,2.82,370.37,267.94,16.1,22.37,112.967,109.872,107.24915,27.112,26.4706,24.18525,51.769,51.6414,45.8354,23.017,21.2744,21.31365,30.115,28.4878,24.64905,83.644,80.2918,61.8579,40.456,42,41.0778,30.392,29.9728,28.7688,60.546,55.2024,48.5594,24.711,24.4136,23.17155,145.88,146.3268,142.1666,46.119,44.6512,43.2332,56.007,55.1674,52.52285,2.886,2.828,2.9981,364.361,347.2586,327.68625,260.546,246.4306,232.31935,16.305,16.8932,18.3745,22.354,22.7564,24.3428,0.007748525,0.038943355,0.193928646,0.009502924,0.064764842,0.123220821,0.013727765,0.020833333,0.549807863,0.029616725,0.09596662,0.286880784,-0.002970297,0.065984474,0.600105932,0.006595515,0.038861386,1.280358598,-0.009701674,-0.008499271,0.149493243,-0.015986949,-0.013089005,0.039641503,0.027681087,0.13490756,0.729428173,-0.0268,-0.021712907,0.095452499,-0.017962027,-0.051266825,0.29962039,-0.007768666,0.029787234,0.361966825,0.013349947,0.022633375,0.138827766,-0.044067797,-0.027586207,-0.121495327,0.007151792,0.053085016,0.151934561,-0.001936974,0.066427861,0.541125043,-0.006785935,-0.017693716,0.296296296,0.005393258,-0.010176991,0.060189573
590,1/14/2013 0:00,114.35,27.54,52.24,23.58,30.45,84.24,40.39,30.39,61.54,24.45,143.88,45.99,57.09,2.82,361.99,272.73,15.52,22.42,113.512,109.9784,107.28175,27.305,26.5078,24.1878,52.001,51.6804,45.89385,23.12,21.3424,21.28905,30.199,28.552,24.6884,84.156,80.4236,61.9791,40.564,41.9562,41.0682,30.48,29.99,28.78015,60.91,55.4164,48.66145,24.706,24.4178,23.18005,145.663,146.4402,142.25485,46.25,44.6914,43.2655,56.249,55.2046,52.558,2.888,2.8294,2.9952,365.524,347.6886,327.87705,263.301,247.2274,232.6558,16.28,16.837,18.3579,22.382,22.7328,24.3222,0.009891372,0.04134414,0.197382199,0.003644315,0.040030211,0.120879121,0.004036133,0.022709475,0.54282339,0.029694323,0.067451335,0.291347207,0.008946322,0.077494692,0.601788532,0.004052443,0.053263316,1.282308318,0.022531646,-0.020611057,0.148095509,-0.008482871,-0.004585653,0.054110302,0.005719889,0.085553008,0.72671156,-0.011721908,-0.012918853,0.107838695,-0.003532101,-0.048727273,0.307405725,-0.003466956,0.039322034,0.369565217,0.016017085,0.026429342,0.147307074,-0.024221453,-0.030927835,-0.113207547,-0.013704975,0.030341844,0.119776039,0.023838126,0.09446607,0.575563258,-0.044923077,-0.015852885,0.249597424,0.012646793,0.003131991,0.065083135
591,1/15/2013 0:00,114.4,27.43,52.63,23.43,30.48,83.44,40.52,30.31,61.15,24.56,143.01,46.45,56.94,2.77,362.83,271.9,15.03,22.69,113.875,110.0602,107.3172,27.414,26.5374,24.19135,52.174,51.7128,45.9548,23.212,21.3794,21.2663,30.256,28.6006,24.72825,84.37,80.4938,62.0994,40.583,41.882,41.05995,30.533,30.0042,28.791,61.119,55.5816,48.76365,24.692,24.4164,23.1896,145.327,146.5198,142.34145,46.369,44.729,43.30295,56.427,55.228,52.59155,2.882,2.8272,2.99165,366.403,348.0624,328.05015,265.404,248.0226,233.0095,16.137,16.7702,18.33835,22.424,22.6984,24.3043,0.007308268,0.029517639,0.180476731,0.008826775,0.039802881,0.055812163,0.01231006,0.010172745,0.550677666,0.023144105,0.049261084,0.252941176,0.008603574,0.064617534,0.606747496,-0.013011592,0.030377871,1.210916799,0.024008087,-0.0340882,0.160366552,-0.010124102,-0.013988289,0.05426087,-0.0089141,0.076395001,0.683181943,0.010699588,-0.014446228,0.108303249,-0.00742643,-0.063150999,0.26,0.006282496,0.036830357,0.354227405,0.008858965,0.020064493,0.139027806,-0.017730496,-0.044827586,-0.139751553,-0.01786536,0.005765766,0.089448715,0.020837244,0.071062791,0.518739876,-0.060625,-0.063551402,0.191911182,0.019317161,0.003982301,0.045140488
592,1/16/2013 0:00,114.4,27.77,52.56,23.34,30.31,82.14,40.26,30.33,60.71,24.52,142.82,46.85,57.11,2.79,357.95,268.93,15.66,22.55,113.965,110.1618,107.3536,27.472,26.581,24.1963,52.206,51.7478,46.0154,23.218,21.4216,21.24305,30.255,28.6524,24.76715,84.021,80.5762,62.21205,40.53,41.8112,41.0507,30.522,30.0242,28.80205,61.145,55.7542,48.86165,24.633,24.4178,23.1991,144.609,146.608,142.42315,46.409,44.7732,43.34465,56.564,55.2642,52.62625,2.867,2.8256,2.9881,365.999,348.3354,328.21725,266.566,248.7528,233.3311,16.004,16.7282,18.32315,22.376,22.6614,24.28595,0,0.019153675,0.178530957,0.001442481,0.033494604,0.066436252,0.00381971,0.013693346,0.527019175,0.004302926,0.01522401,0.283828383,0.013034759,0.045532942,0.610520723,-0.028159016,0.00085293,1.156471515,-0.004697157,-0.040057225,0.145051195,-0.018128844,-0.014299643,0.048392672,-0.018590365,0.050346021,0.667399066,0.006568144,-0.025049702,0.11302769,-0.007574178,-0.069091383,0.255891664,0.014728178,0.026286966,0.347038528,0.005457746,0.022926742,0.149557166,-0.014134276,-0.037931034,-0.144171779,-0.035461184,-0.008174009,0.070200616,0.013529811,0.032757296,0.515013239,-0.033333333,-0.052058111,0.235015773,0.022212149,-0.018711923,0.014851485
593,1/17/2013 0:00,115.12,28.49,53.54,23.59,31.05,85.81,39.93,30.56,61.95,24.62,143.72,47.65,57.36,2.83,356.02,270.48,15.55,22.72,114.137,110.2728,107.39185,27.607,26.6294,24.20505,52.35,51.7964,46.07925,23.277,21.473,21.2213,30.335,28.7202,24.81005,84.061,80.7318,62.3402,40.418,41.7316,41.03715,30.533,30.0494,28.81305,61.329,55.9356,48.96565,24.595,24.43,23.2088,144.195,146.6904,142.51175,46.519,44.8252,43.3869,56.734,55.3072,52.6606,2.856,2.8224,2.98455,365.381,348.6194,328.39265,267.766,249.4758,233.67095,15.882,16.6792,18.30895,22.376,22.6258,24.2679,0.005854085,0.03311496,0.182051545,0.031498914,0.06187104,0.085746951,0.021171085,0.053107789,0.542939481,-0.002115059,0.024761077,0.278590786,0.027805362,0.068111455,0.633350868,0.022277817,0.051335457,1.192386306,-0.022042616,-0.021083599,0.127011008,0.013262599,0.005263158,0.051979346,-0.000806452,0.08209607,0.716541978,0.011919441,-0.013226453,0.121129326,-0.000486821,-0.050161919,0.246920007,0.036320139,0.049559471,0.347186882,0.007553135,0.032211625,0.15598549,0.003546099,-0.030821918,-0.162721893,-0.038745039,-0.01220798,0.079404542,0.009479734,0.048412729,0.522887225,-0.034161491,-0.044840295,0.212948518,0.015645954,-0.002195872,0.012026726
594,1/18/2013 0:00,115.44,28.42,53.88,23.58,31.11,81.75,39.78,30.72,62.28,24.77,144.28,47.58,57.62,2.81,352.61,272.12,15.47,22.72,114.293,110.374,107.42735,27.699,26.6644,24.2112,52.538,51.8478,46.1461,23.316,21.519,21.1967,30.423,28.7834,24.85355,83.767,80.8064,62.4523,40.246,41.6386,41.0264,30.528,30.0774,28.82425,61.471,56.1112,49.06725,24.565,24.4478,23.21855,144.03,146.77,142.595,46.532,44.873,43.42855,56.866,55.352,52.6953,2.833,2.8188,2.981,363.707,348.8476,328.5368,269.063,250.167,234.0413,15.799,16.6296,18.29145,22.418,22.5864,24.2497,0.009532138,0.029611131,0.18777652,0.031953522,0.051424343,0.10326087,0.031393568,0.056470588,0.548720897,0,0.020779221,0.312917595,0.021674877,0.059965928,0.603608247,-0.029558405,-0.000122309,1.123928293,-0.015102748,-0.014858841,0.114910314,0.010858835,0.003265839,0.066296425,0.012024699,0.06207367,0.721393035,0.013087935,-0.019786308,0.127446518,0.002780095,-0.045830302,0.249177489,0.034572733,0.027645788,0.331654072,0.009283587,0.035027843,0.171376296,-0.003546099,-0.037671233,-0.158682635,-0.025912318,-0.024699895,0.083820004,-0.002236644,0.040611855,0.490170308,-0.003221649,-0.041511772,0.194594595,0.01338091,-0.01559792,-0.003071523
595,1/22/2013 0:00,116,28.82,54.11,23.25,30.17,83.03,39.86,30.81,62.3,24.85,144.86,47.94,57.19,2.8,351.79,270.19,15.62,22.64,114.536,110.5346,107.4677,27.845,26.7288,24.2218,52.777,51.9142,46.21405,23.345,21.576,21.1709,30.41,28.8366,24.892,83.731,80.9122,62.57575,40.109,41.5626,41.0139,30.544,30.1084,28.8358,61.668,56.3044,49.17325,24.55,24.473,23.22915,143.874,146.9002,142.6753,46.692,44.935,43.47445,56.967,55.3986,52.7291,2.818,2.8168,2.9777,362.112,349.2056,328.6876,269.236,250.9296,234.39395,15.74,16.5968,18.27305,22.457,22.5582,24.23255,0.013986014,0.044386423,0.191699199,0.050674444,0.080209895,0.120528771,0.028120844,0.072122053,0.553991959,-0.007682458,0.010869565,0.278174821,-0.010170604,0.02514441,0.535368957,-0.00491371,0.025061728,1.113798371,-0.016288253,0.027319588,0.121237693,0.016496206,0.017503303,0.071279555,0.018806214,0.071367154,0.730555556,0.011807818,-0.003208985,0.131602914,0.012936158,-0.033686879,0.26107774,0.032077503,0.054785479,0.347007586,0.004390587,0.034364261,0.160746905,0.010830325,-0.01754386,-0.161676647,-0.030427473,-0.01781277,0.129196893,-0.006289077,0.051650319,0.513160842,0.039254824,-0.028002489,0.20804331,-0.002203614,-0.0109218,0.006669631
596,1/23/2013 0:00,116.17,28.92,54.7,23.28,30.55,86.05,40.36,30.82,62.58,24.96,143.55,49.05,57.32,2.8,371.12,268.11,15.9,23.02,114.83,110.7272,107.5146,27.993,26.797,24.2359,53.044,52.011,46.28555,23.383,21.644,21.1513,30.447,28.9046,24.933,83.946,81.0856,62.71535,40.195,41.5056,41.00585,30.561,30.1456,28.84725,61.807,56.5296,49.2844,24.572,24.5058,23.2409,143.79,147.059,142.75395,46.982,45.02,43.5275,57.08,55.4586,52.76545,2.809,2.8146,2.9749,362.522,350.0986,328.95375,269.409,251.7448,234.76455,15.705,16.582,18.25685,22.545,22.542,24.2203,0.015472028,0.048939052,0.183355404,0.041411595,0.096700796,0.108470678,0.040715373,0.079534241,0.560182544,-0.002570694,0.009102731,0.227848101,0.007918179,0.035944388,0.532096289,0.047601656,0.070539935,1.134176587,0.002483855,0.022030894,0.128319821,0.016155621,0.020529801,0.063125216,0.030802174,0.060498221,0.701930922,0.017944535,0.002007226,0.125338142,0.005111329,-0.037029583,0.249564763,0.046958378,0.081587652,0.382468997,0.003677114,0.040479216,0.15868203,0.003584229,-0.010600707,-0.159159159,0.036792848,0.045084622,0.189944851,-0.003049121,0.036694765,0.494981599,0.01532567,-0.011808577,0.224961479,0.020842572,0.020390071,0.019486271
597,1/24/2013 0:00,116.24,29.01,55.43,22.99,30.96,87.91,40.53,30.96,62.82,24.83,146.41,49.05,57.52,2.82,377.48,273.46,13.94,23.04,115.097,110.919,107.562,28.175,26.857,24.25215,53.388,52.1206,46.3576,23.392,21.7058,21.15895,30.521,28.977,24.97635,84.283,81.308,62.86035,40.291,41.442,40.9968,30.595,30.1848,28.8608,61.919,56.7616,49.3917,24.625,24.5344,23.2521,144.023,147.2262,142.8429,47.271,45.1584,43.5799,57.188,55.5192,52.80295,2.809,2.815,2.9722,363.327,351.0112,329.25875,270.12,252.6878,235.1599,15.499,16.5224,18.2294,22.623,22.526,24.20685,0.009728978,0.054618037,0.182863539,0.018252018,0.108097785,0.130112972,0.03530071,0.101550079,0.583714286,-0.025434506,0.003930131,0.20303506,-0.002898551,0.041372351,0.547226387,0.024472672,0.103149705,1.18030754,0.015026296,0.026075949,0.110715264,0.013089005,0.032688459,0.065381968,0.014043584,0.068549073,0.69921558,0.008529651,0.004856333,0.118468468,0.01871695,-0.013609109,0.265318469,0.029380902,0.082303619,0.415584416,0.0027894,0.041840246,0.163901255,-0.003533569,-0.003533569,-0.134969325,0.060277512,0.063953325,0.204890038,0.01101745,0.099867273,0.528563443,-0.103536977,-0.121613106,0.075617284,0.014084507,0.028571429,0.024911032
598,1/25/2013 0:00,116.88,29.02,55.82,23.22,30.96,87.64,39.46,31,62.92,25.05,146.2,49.44,58.16,2.87,377.21,283.99,13.61,23.25,115.345,111.1204,107.61855,28.304,26.9208,24.2701,53.734,52.2348,46.43175,23.39,21.776,21.17025,30.625,29.0484,25.021,84.595,81.527,63.0077,40.192,41.3474,40.98445,30.606,30.2272,28.8756,62.025,56.9948,49.50385,24.694,24.568,23.2658,144.252,147.3606,142.94085,47.598,45.2976,43.6386,57.324,55.5954,52.8453,2.813,2.8176,2.96995,363.937,351.8898,329.5661,271.985,253.8382,235.6205,15.24,16.4588,18.1999,22.742,22.5242,24.1962,0.012474012,0.061387577,0.186719464,0.021111893,0.114011516,0.128304821,0.036005939,0.110624751,0.59713877,-0.015267176,0.031541537,0.208745445,-0.004821601,0.040322581,0.552657974,0.07204893,0.084250897,1.166089965,-0.008044243,-0.007545272,0.082281953,0.009114583,0.037136166,0.06091718,0.010276172,0.083146841,0.675186368,0.011303997,0.012530315,0.12432675,0.013307458,-0.010557661,0.257093723,0.039092055,0.09793471,0.425605536,0.009371746,0.054578422,0.175186906,0.021352313,0.021352313,-0.114197531,0.069765463,0.067072136,0.196960081,0.043620462,0.143691354,0.614221565,-0.120232708,-0.145637163,0.053405573,0.023327465,0.034252669,0.024229075
599,1/28/2013 0:00,116.75,28.8,55.62,23.58,30.68,84.93,39.43,30.99,61.09,24.95,149.99,49.42,57.93,2.91,375.74,276.04,13.92,23.27,115.575,111.327,107.6836,28.422,26.9814,24.2907,54.053,52.3086,46.50985,23.384,21.8524,21.1871,30.672,29.1206,25.06725,84.694,81.6842,63.1565,40.052,41.2528,40.9765,30.689,30.2672,28.89105,61.934,57.1916,49.6115,24.756,24.5996,23.27945,144.872,147.6,143.0657,47.942,45.4272,43.7022,57.424,55.6698,52.88925,2.822,2.8214,2.96825,364.474,352.8076,329.8761,272.795,254.827,236.0658,15.022,16.4012,18.17315,22.832,22.5378,24.1882,0.006465517,0.072084481,0.19047619,-0.000693963,0.124560718,0.126319906,0.027906117,0.114182692,0.587328767,0.014193548,0.045676275,0.214212152,0.016904209,0.03613644,0.558151346,0.022883295,0.07343276,1.14469697,-0.010787757,0.003052658,0.074972737,0.005842259,0.050152491,0.060574949,-0.019422151,0.055094991,0.635171306,0.004024145,0.018367347,0.114834674,0.035413503,0.026977063,0.292682927,0.030871923,0.106087735,0.437463642,0.012939325,0.05963051,0.169830372,0.039285714,0.039285714,-0.076190476,0.068080389,0.072439776,0.201176433,0.02165143,0.12586671,0.547135971,-0.108834827,-0.117311351,0.081585082,0.027826855,0.051038844,0.015713662
600,1/29/2013 0:00,117.22,29.15,55.31,23.5,30.59,87.38,39.22,31.16,61.55,25,153.92,49.08,58.55,2.85,377.22,260.35,14.18,23.36,115.862,111.569,107.74675,28.583,27.051,24.31315,54.36,52.4076,46.58485,23.376,21.9372,21.20165,30.686,29.2002,25.1119,85.008,81.9114,63.31175,39.935,41.171,40.9617,30.766,30.3032,28.90715,61.935,57.4076,49.7162,24.811,24.6318,23.29225,145.876,147.9524,143.21015,48.251,45.5642,43.7624,57.57,55.7602,52.93655,2.825,2.8254,2.96605,365.997,353.82,330.1707,271.557,255.575,236.4277,14.888,16.3526,18.14805,22.926,22.5574,24.18115,0.009038478,0.058228762,0.191986984,0.007952974,0.106681853,0.12244898,0.011151737,0.086640472,0.569968777,0.009450172,0.043980453,0.216986018,0.001309329,0.022734871,0.558329088,0.01545613,0.074784748,1.251481577,-0.028245788,-0.027522936,0.057713053,0.011031798,0.046339825,0.06311839,-0.016458933,0.042160515,0.637839276,0.001602564,0.012145749,0.103265666,0.072239638,0.051581608,0.316680924,0.000611621,0.084401237,0.42467344,0.021458479,0.061457578,0.184982797,0.017857143,0.007067138,-0.083601286,0.016436732,0.065472828,0.199046408,-0.028943344,0.037788496,0.43317186,-0.108176101,-0.138517618,0.089093702,0.014769765,0.048944769,0.019197208
601,1/30/2013 0:00,116.77,28.82,55.34,23.03,30.01,86.87,39.22,31.22,61.19,24.89,155.08,48.9,58.3,2.85,377.29,272.76,14.13,23.22,116.099,111.8102,107.8005,28.722,27.1058,24.32925,54.631,52.5108,46.6564,23.336,22.0134,21.21225,30.639,29.2728,25.1515,85.351,82.1472,63.4643,39.805,41.0916,40.94465,30.857,30.3402,28.92285,61.939,57.6256,49.81415,24.844,24.6628,23.3039,147.083,148.2954,143.35805,48.496,45.6922,43.8182,57.706,55.8488,52.98255,2.833,2.8292,2.96345,367.443,354.8868,330.428,271.643,256.6182,236.83805,14.798,16.31,18.1232,22.979,22.5772,24.1708,0.004559532,0.028810573,0.174394046,-0.006549466,0.05994851,0.076578259,-0.001623669,0.059341501,0.530843707,0.001739887,-0.010738832,0.137283951,-0.030684755,-0.010224274,0.530341662,-0.011830281,0.014480906,1.07326969,-0.032321737,-0.038489826,0.044752264,0.008397933,0.025624179,0.057946459,-0.025947151,0.012241522,0.594319958,0.002416432,-0.00876145,0.098411297,0.059217267,0.033866667,0.323772941,-0.003058104,0.052744887,0.399542072,0.013560501,0.045927521,0.177064405,0.010638298,-0.030612245,-0.112149533,-0.000503338,0.042266361,0.191053446,-0.002559789,0.060044305,0.439822635,0.013629842,-0.168334314,0.073708207,0.0078125,0.008250109,0.014416776
602,1/31/2013 0:00,116.49,28.88,55.08,23.18,29.88,92.19,39.65,31.14,60.16,25,156.08,48.98,58.16,2.83,378.22,265.5,14.09,22.89,116.308,112.035,107.8592,28.833,27.156,24.34835,54.883,52.5944,46.72535,23.32,22.097,21.2239,30.596,29.3352,25.1915,86.356,82.4544,63.6469,39.744,41.0114,40.92375,30.938,30.3768,28.93835,61.884,57.8198,49.90935,24.892,24.6942,23.3166,148.409,148.5922,143.51175,48.709,45.8226,43.87575,57.811,55.9328,53.03015,2.837,2.8336,2.96135,369.47,355.973,330.75605,271.3,257.4236,237.22325,14.641,16.2654,18.10085,23.013,22.5928,24.1595,-0.003336756,0.027248677,0.165249575,-0.004824259,0.064112012,0.076407007,-0.013256897,0.057197697,0.506152584,-0.001722653,0.007826087,0.109090909,-0.034883721,-0.012231405,0.493253373,0.051916933,0.079381805,1.137987013,0.004815003,-0.03410475,0.0595938,0.004516129,0.022660099,0.057744565,-0.043865226,0.000831808,0.605979712,-0.001996008,0,0.096972356,0.067578659,0.055593129,0.336530228,-0.009304207,0.052201933,0.387142453,0,0.044915559,0.175899717,-0.013937282,-0.037414966,-0.142424242,0.002677554,0.044229707,0.181531349,-0.065107926,0.027158774,0.36538956,0.035268185,-0.159809183,0.073932927,-0.015483871,0.007482394,0.003947368
603,2/1/2013 0:00,117.61,29.39,55.39,23.55,30.42,90.08,40.25,31.28,61.33,25.26,157.3,49.63,58.37,2.86,388.19,265,14.03,23.29,116.557,112.2392,107.92405,28.923,27.209,24.37095,55.068,52.6644,46.79285,23.316,22.1786,21.23895,30.533,29.39,25.23425,86.783,82.688,63.8192,39.776,40.9258,40.9077,31.01,30.4062,28.9544,61.822,57.9988,50.00785,24.956,24.724,23.32915,149.767,148.8676,143.66935,48.907,45.9572,43.9374,57.912,56.02,53.07715,2.84,2.837,2.9596,372.687,357.048,331.1803,270.752,258.1294,237.62075,14.489,16.196,18.08205,23.07,22.6128,24.1491,0.007366167,0.032753776,0.176452936,0.020486111,0.068727273,0.092971365,-0.004135203,0.065192308,0.545048815,-0.001272265,0.015523933,0.111898017,-0.008474576,0.006285147,0.505195448,0.060638173,0.063643878,1.1371293,0.020796348,-0.030120482,0.075340636,0.009357857,0.016574586,0.069767442,0.00392863,0.007722642,0.615648051,0.01242485,0.007578779,0.100653595,0.048736582,0.077914068,0.331471136,0.004249292,0.045943098,0.409943182,0.007595374,0.036767318,0.17871567,-0.017182131,-0.059210526,-0.125382263,0.033134614,0.051008528,0.323570527,-0.039994204,0.022573799,0.387943225,0.007902299,-0.139263804,0.088440652,0.000859476,0.044394619,-0.0332088
604,2/4/2013 0:00,116.32,29.36,54.61,22.99,30.47,89.18,39.04,31,60.63,24.58,155.73,49,58.31,2.81,379.89,259.98,13.68,22.88,116.645,112.4154,107.97445,29.017,27.255,24.39315,55.141,52.7108,46.8551,23.257,22.2582,21.2477,30.469,29.4444,25.2757,87.526,82.859,63.99885,39.702,40.8272,40.88275,31.038,30.4306,28.9677,61.657,58.1506,50.0998,24.937,24.7404,23.3367,150.912,149.0192,143.8059,49.049,46.0698,43.99135,57.981,56.0994,53.1229,2.84,2.84,2.95755,375.415,357.9394,331.5543,269.538,258.6534,237.9787,14.31,16.1226,18.05695,23.086,22.625,24.1352,-0.007677871,0.024214141,0.16238633,0.007204117,0.073099415,0.085397412,-0.012655939,0.055877804,0.510650069,-0.021702128,0.00130662,0.097898758,-0.003922851,0.005610561,0.51894317,0.02059968,0.069432786,1.124344926,-0.004589495,-0.053116663,0.046648794,-0.005134788,0.01141925,0.061280383,-0.014947197,0.00497265,0.608222812,-0.0168,-0.0168,0.068695652,0.011759356,0.06358421,0.338921847,-0.001629992,0.057401813,0.394422311,-0.004099061,0.037913848,0.182278994,-0.014035088,-0.047457627,-0.163690476,0.007078098,0.033039648,0.296331684,-0.001421164,-0.031587574,0.397065936,-0.035260931,-0.156076496,0.043478261,-0.020547945,0.028314607,-0.051016176
605,2/5/2013 0:00,117.51,29.83,54.64,23.56,30.6,88.6,37.9,31.28,60.38,24.69,157.36,49.35,58.74,2.88,383.25,266.89,14.16,22.93,116.796,112.6106,108.03265,29.118,27.3104,24.4178,55.194,52.7534,46.9184,23.288,22.3434,21.26025,30.512,29.4966,25.319,88.083,83.0166,64.1826,39.506,40.692,40.85285,31.085,30.46,28.98245,61.465,58.2958,50.1902,24.921,24.7586,23.34645,152.162,149.2192,143.96,49.19,46.185,44.0479,58.136,56.1886,53.1745,2.848,2.843,2.956,378.561,358.939,331.9504,269.208,259.2306,238.3578,14.164,16.0582,18.0345,23.115,22.6342,24.12275,0.006337244,0.03779917,0.176040833,0.035045108,0.087099125,0.103997039,-0.012649078,0.050163367,0.508975421,0.023013461,0.028820961,0.097345133,0.019660113,0.013916501,0.440677966,0.019914815,0.05601907,1.095057933,-0.033656298,-0.040506329,0.016085791,0.001921845,0.020554649,0.084980923,-0.013237457,-0.013237457,0.598200106,-0.008035356,-0.002021019,0.073011734,0.014702089,0.089826165,0.344612493,0.009202454,0.069339112,0.40438247,0.00754717,0.045381741,0.190997567,0.010526316,-0.003460208,-0.160349854,0.015796867,0.044221023,0.3180974,-0.021520751,0.001914558,0.427219251,0.002123142,-0.128615385,0.098525989,-0.012489233,0.035682023,-0.036149643
