,Date,VOO,MRO,HD,PTC,PKG,WHR,YUM,GIS,PPG,SYY,BIIB,DIS,JNJ,NVDA,GOOGL,AMZN,AAPL,MSFT,VOO_10day_MA,VOO_50day_MA,VOO_200day_MA,MRO_10day_MA,MRO_50day_MA,MRO_200day_MA,HD_10day_MA,HD_50day_MA,HD_200day_MA,PTC_10day_MA,PTC_50day_MA,PTC_200day_MA,PKG_10day_MA,PKG_50day_MA,PKG_200day_MA,WHR_10day_MA,WHR_50day_MA,WHR_200day_MA,YUM_10day_MA,YUM_50day_MA,YUM_200day_MA,GIS_10day_MA,GIS_50day_MA,GIS_200day_MA,PPG_10day_MA,PPG_50day_MA,PPG_200day_MA,SYY_10day_MA,SYY_50day_MA,SYY_200day_MA,BIIB_10day_MA,BIIB_50day_MA,BIIB_200day_MA,DIS_10day_MA,DIS_50day_MA,DIS_200day_MA,JNJ_10day_MA,JNJ_50day_MA,JNJ_200day_MA,NVDA_10day_MA,NVDA_50day_MA,NVDA_200day_MA,GOOGL_10day_MA,GOOGL_50day_MA,GOOGL_200day_MA,AMZN_10day_MA,AMZN_50day_MA,AMZN_200day_MA,AAPL_10day_MA,AAPL_50day_MA,AAPL_200day_MA,MSFT_10day_MA,MSFT_50day_MA,MSFT_200day_MA,VOO_5day_mvg_return,VOO_20day_mvg_return,VOO_260day_mvg_return,MRO_5day_mvg_return,MRO_20day_mvg_return,MRO_260day_mvg_return,HD_5day_mvg_return,HD_20day_mvg_return,HD_260day_mvg_return,PTC_5day_mvg_return,PTC_20day_mvg_return,PTC_260day_mvg_return,PKG_5day_mvg_return,PKG_20day_mvg_return,PKG_260day_mvg_return,WHR_5day_mvg_return,WHR_20day_mvg_return,WHR_260day_mvg_return,YUM_5day_mvg_return,YUM_20day_mvg_return,YUM_260day_mvg_return,GIS_5day_mvg_return,GIS_20day_mvg_return,GIS_260day_mvg_return,PPG_5day_mvg_return,PPG_20day_mvg_return,PPG_260day_mvg_return,SYY_5day_mvg_return,SYY_20day_mvg_return,SYY_260day_mvg_return,BIIB_5day_mvg_return,BIIB_20day_mvg_return,BIIB_260day_mvg_return,DIS_5day_mvg_return,DIS_20day_mvg_return,DIS_260day_mvg_return,JNJ_5day_mvg_return,JNJ_20day_mvg_return,JNJ_260day_mvg_return,NVDA_5day_mvg_return,NVDA_20day_mvg_return,NVDA_260day_mvg_return,GOOGL_5day_mvg_return,GOOGL_20day_mvg_return,GOOGL_260day_mvg_return,AMZN_5day_mvg_return,AMZN_20day_mvg_return,AMZN_260day_mvg_return,AAPL_5day_mvg_return,AAPL_20day_mvg_return,AAPL_260day_mvg_return,MSFT_5day_mvg_return,MSFT_20day_mvg_return,MSFT_260day_mvg_return
97,1/27/2011 0:00,96.78,21.89,29.7,22.73,21.06,68.95,27.95,24.65,34.89,21.8,67.09,34.75,44.42,5.62,308.7,184.45,10.52,22.8,96.055,92.6724,,21.061,18.2122,,28.544,26.7138,,23.906,22.8342,,20.769,19.4716,,66.421,64.0924,,28.418,28.9508,,25.142,24.7774,,34.541,33.8094,,21.934,21.4286,,67.146,66.5554,,34.751,33.2958,,45.406,45.6504,,5.393,3.885,,311.068,300.037,,182.517,178.6756,,10.423,9.9732,,22.469,21.6728,,-0.012295929,-0.032651374,,-0.058931019,-0.174965738,,-0.038720539,-0.082154882,,0.049714034,0.003959525,,-0.015669516,-0.101139601,,-0.031036983,-0.01595359,,0.01431127,0.030769231,,0.030831643,-0.004462475,,-0.021209516,-0.000859845,,0.005045872,-0.022477064,,-0.004769712,-0.004322552,,0.006906475,-0.050359712,,0.032642954,0.020936515,,-0.09252669,-0.387900356,,-0.00803369,-0.029057337,,-0.03811331,-0.00921659,,-0.047528517,-0.057034221,,-0.029385965,-0.035087719,
98,1/28/2011 0:00,95.07,21.94,28.7,21.79,20.46,67.92,27.25,24.34,34.6,21.36,65.08,34.21,43.93,5.46,300.8,171.14,10.31,21.92,96.001,92.8244,,21.148,18.3244,,28.656,26.7956,,23.737,22.8434,,20.736,19.518,,66.606,64.3364,,28.271,28.9198,,25.045,24.7724,,34.569,33.873,,21.838,21.4382,,66.902,66.5704,,34.715,33.3368,,45.193,45.6124,,5.402,3.9358,,310.283,300.21,,181.078,178.9428,,10.394,9.9944,,22.434,21.7034,,0.011570422,-0.014200063,,-0.05834093,-0.172743847,,-0.001393728,-0.044599303,,0.10509408,0.033960532,,0.031280547,-0.07771261,,-0.026207303,-0.012073027,,0.041100917,0.051743119,,0.041084634,0.010682005,,0.001156069,0.010115607,,0.019194757,-0.001404494,,0.03165335,0.030270436,,0.02806197,-0.034492838,,0.03687685,0.030730708,,0.04029304,-0.351648352,,0.016788564,-0.011702128,,0.033364497,0.05177048,,0.003879728,-0.040737148,,0.022810219,0.005930657,
99,1/31/2011 0:00,95.8,22.4,28.75,22.23,20.63,64.58,27.46,24.23,35.04,21.32,65.47,34.23,43.76,5.49,300.48,169.64,10.41,21.9,95.952,92.9896,,21.301,18.4466,,28.724,26.8922,,23.564,22.861,,20.707,19.5696,,66.399,64.5044,,28.207,28.8888,,24.974,24.7718,,34.616,33.9412,,21.742,21.4486,,66.792,66.5894,,34.678,33.373,,44.99,45.5722,,5.409,3.9862,,309.091,300.3782,,179.167,179.1686,,10.366,10.0184,,22.389,21.7374,,0.003549061,-0.012526096,,-0.047321429,-0.177678571,,0.010782609,-0.039652174,,0.08097166,0.033738192,,-0.011633543,-0.065923413,,0.026633633,0.05822236,,0.026584122,0.044428259,,0.034667767,0.012794057,,-0.008276256,0.004851598,,0.01782364,-0.006097561,,0.020925615,0.026424316,,0.025416301,-0.02716915,,0.021937843,0.050959781,,0.003642987,-0.338797814,,0.032581203,0.006656017,,0.041617543,0.085946711,,0.005763689,-0.028818444,,0.026027397,0.00913242,
100,2/1/2011 0:00,97.3,22.84,28.93,22.77,20.76,64.52,27.85,24.1,35.76,21.35,65.49,35.12,44.39,5.62,305.83,172.11,10.58,22.11,96.037,93.159,,21.503,18.5686,,28.8,26.9918,,23.426,22.882,,20.708,19.6168,,66.262,64.6444,,28.1,28.855,,24.887,24.7656,,34.733,34.0116,,21.679,21.4548,,66.64,66.6036,,34.721,33.4208,,44.883,45.5334,,5.442,4.0374,,307.66,300.5232,,177.253,179.3274,,10.379,10.0408,,22.336,21.7714,,-0.00668037,-0.028674203,,-0.026269702,-0.197898424,,0.011406844,-0.062910474,,0.072463768,-0.006148441,,0.00433526,-0.077552987,,0.039212647,0.044017359,,0.007540395,0.014362657,,0.031120332,0.023651452,,-0.014261745,-0.0299217,,0.017798595,0.007494145,,0.030691709,0.013895251,,-0.011104784,-0.022494305,,-0.000450552,0.044829917,,0.003558719,-0.355871886,,0.008926528,-0.014615963,,0.019057579,0.074952066,,-0.003780718,-0.039697543,,0.02804161,0.003618272,
101,2/2/2011 0:00,97.14,22.49,28.59,23.15,20.99,63.15,28.03,24.14,35.4,21.46,66.15,35.65,44.38,5.88,306.31,173.53,10.56,22.07,96.202,93.321,,21.691,18.6824,,28.873,27.079,,23.311,22.9154,,20.728,19.6656,,66.083,64.7498,,28.008,28.822,,24.799,24.763,,34.831,34.0762,,21.633,21.4656,,66.631,66.6284,,34.844,33.489,,44.741,45.4944,,5.515,4.0918,,306.672,300.7352,,175.919,179.5016,,10.396,10.0638,,22.294,21.807,,-0.003705991,-0.021824171,,-0.026678524,-0.186305024,,0.038824764,-0.054564533,,-0.018142549,-0.002159827,,0.003334921,-0.057646498,,0.091844814,0.073792557,,-0.002854085,0.012486621,,0.021126761,0.048467274,,-0.01440678,-0.014689266,,0.01584343,0.011649581,,0.014210128,0.008012094,,-0.025245442,-0.012903226,,0.000901307,0.044389365,,-0.044217687,-0.336734694,,0.007802553,-0.00479906,,0.0629286,0.080043796,,-0.003787879,-0.03030303,,0.033076575,0.002265519,
102,2/3/2011 0:00,97.38,22.52,28.7,22.94,21,64.72,28.91,24.35,35.59,21.73,65.58,35.66,44.51,5.76,305.38,173.71,10.53,21.84,96.402,93.4894,,21.892,18.7966,,28.89,27.1706,,23.2,22.9384,,20.797,19.7044,,66.014,64.9014,,28.042,28.8084,,24.648,24.762,,35.007,34.1448,,21.613,21.479,,66.311,66.6428,,34.961,33.5586,,44.59,45.461,,5.576,4.1438,,305.84,300.9246,,175.094,179.568,,10.429,10.0822,,22.239,21.8374,,-0.023721503,-0.025878004,,-0.025754885,-0.181616341,,0,-0.062020906,,-0.050130776,0.013077594,,-0.025714286,-0.052380952,,0.049443758,0.025494438,,-0.057419578,-0.011414735,,-0.000410678,0.028747433,,-0.027816802,-0.023321158,,-0.017027151,0.005522319,,-0.007624276,0.025617566,,-0.040661806,-0.021031969,,-0.01303078,0.039766345,,-0.052083333,-0.229166667,,-0.014997708,0.005501343,,-0.014794773,0.06994416,,-0.020892688,-0.028490028,,0.003663004,0.042582418,
103,2/4/2011 0:00,97.64,22.48,28.78,23.2,20.85,64.94,28.95,24.76,35.69,21.84,65.93,35.85,44.54,5.9,305.8,175.93,10.63,21.94,96.607,93.6878,,22.08,18.9196,,28.913,27.2664,,23.134,22.9724,,20.809,19.7466,,65.827,65.0776,,28.102,28.8066,,24.583,24.7734,,35.161,34.2274,,21.606,21.4942,,66.227,66.685,,35.047,33.6464,,44.457,45.439,,5.656,4.2,,305.798,301.2046,,174.945,179.7226,,10.49,10.1054,,22.22,21.8794,,-0.018844736,-0.030520279,,-0.003558719,-0.157918149,,-0.001042391,-0.066018068,,-0.041810345,-0.009051724,,-0.010551559,-0.036450839,,-0.005543579,0.017708654,,-0.051468048,-0.000345423,,-0.021405493,0.002019386,,-0.018212384,-0.040907817,,-0.023809524,0.017399267,,-0.006977097,0.021993023,,-0.045188285,-0.030962343,,-0.017512348,0.02896273,,-0.069491525,-0.227118644,,-0.017396991,0.008927404,,-0.035752856,0.054339794,,-0.020696143,-0.030103481,,-0.001823154,0.029626253,
104,2/7/2011 0:00,98.26,22.74,28.62,23.2,20.99,65.26,29.01,24.64,35.79,20.5,65.25,36.05,44.56,5.65,307.45,176.43,10.79,22.28,96.816,93.876,,22.288,19.0432,,28.909,27.3552,,23.046,22.9996,,20.798,19.7852,,65.739,65.2388,,28.166,28.796,,24.513,24.779,,35.276,34.2964,,21.479,21.4798,,66.038,66.6834,,35.135,33.7252,,44.358,45.4114,,5.653,4.2498,,305.958,301.398,,174.903,179.7062,,10.534,10.1282,,22.206,21.9242,,-0.009769998,-0.037451659,,0.004397537,-0.156112577,,0.010831586,-0.06044724,,-0.018534483,-0.002155172,,-0.010957599,-0.034302049,,-0.011339258,0.017468587,,-0.039986212,-0.001034126,,-0.021915584,0.013392857,,-0.000838223,-0.040793518,,0.041463415,0.073658537,,0.003678161,0.025287356,,-0.025797503,-0.035228849,,-0.003815081,0.021319569,,-0.005309735,-0.161061947,,-0.005269149,-0.000130102,,-0.024485632,0.046760755,,-0.019462465,-0.026876738,,-0.007630162,0.000448833,
105,2/8/2011 0:00,98.71,22.68,29.06,23.4,21.09,65.01,29.12,24.9,36.06,20.5,66.15,36.26,44.62,5.48,309.5,183.06,10.89,22.34,97.073,94.0832,,22.422,19.1686,,28.909,27.4552,,22.983,23.0334,,20.868,19.828,,65.61,65.406,,28.259,28.7934,,24.496,24.7916,,35.407,34.372,,21.359,21.4696,,65.969,66.6998,,35.251,33.811,,44.348,45.3916,,5.65,4.297,,305.881,301.682,,175.539,179.8234,,10.576,10.1528,,22.193,21.972,,-0.015905177,-0.03869922,,-0.008377425,-0.141534392,,-0.016173434,-0.061940812,,-0.010683761,-0.015811966,,-0.004741584,-0.027975344,,-0.028610983,0.019996924,,-0.037431319,-0.011332418,,-0.030522088,0.008835341,,-0.018302829,-0.054353855,,0.046829268,0.074634146,,0,0.03250189,,-0.016822945,-0.0432984,,-0.005378754,0.02173913,,0.072992701,-0.149635036,,-0.010306947,-0.003844911,,-0.052059434,0.006992243,,-0.03030303,-0.037649219,,-0.012085944,-0.006266786,
106,2/9/2011 0:00,98.47,22.71,29.07,22.97,21.17,64.81,29.07,24.95,35.96,20.53,66,38.18,44.57,5.35,308.56,185.3,10.98,22.09,97.255,94.2872,,22.469,19.2926,,28.89,27.5604,,22.838,23.0612,,20.9,19.8718,,65.386,65.5672,,28.36,28.7902,,24.506,24.8004,,35.478,34.4442,,21.239,21.459,,65.819,66.7254,,35.596,33.9402,,44.368,45.3764,,5.621,4.3408,,305.881,302.0262,,176.53,179.9396,,10.62,10.178,,22.129,22.014,,-0.011069361,-0.02772418,,-0.008366358,-0.125495376,,-0.012727898,-0.062951496,,-0.001306051,0.01915542,,-0.008030231,-0.016532829,,-0.001388675,0.04536337,,-0.005503956,-0.006879945,,-0.024048096,0.023647295,,-0.01028921,-0.040322581,,0.058451047,0.085728203,,-0.006363636,0.021212121,,-0.066003143,-0.096647459,,-0.001346197,0.026699574,,0.076635514,0.001869159,,-0.010305937,0.000583355,,-0.062547221,-0.006583918,,-0.040983607,-0.038251366,,-0.011317338,0.020823902,
107,2/10/2011 0:00,98.5,22.76,29.18,23.68,20.96,65.78,29.21,24.84,36.39,20.56,66.22,38.14,44.61,5.24,308.53,186.21,10.87,21.72,97.427,94.5042,,22.556,19.4198,,28.838,27.6716,,22.933,23.1064,,20.89,19.9184,,65.069,65.78,,28.486,28.7892,,24.525,24.8088,,35.628,34.5238,,21.115,21.4492,,65.732,66.7704,,35.935,34.067,,44.387,45.3674,,5.583,4.383,,305.864,302.6342,,176.706,180.1558,,10.655,10.2046,,22.021,22.0494,,-0.008730964,-0.029340102,,-0.012302285,-0.074253076,,-0.013708019,-0.054832077,,-0.02027027,-0.008445946,,-0.005248092,-0.008110687,,-0.012769839,0.004408635,,-0.008901061,-0.016775077,,-0.003220612,0.018921095,,-0.019236054,-0.056883759,,0.062256809,0.085603113,,-0.004379342,0.019631531,,-0.060041951,-0.093602517,,-0.001569155,0.032503923,,0.125954198,0.02480916,,-0.00884841,0.000388941,,-0.055206487,-0.003651791,,-0.022079117,-0.024839006,,0.010128913,0.025322284,
108,2/11/2011 0:00,99.12,22.78,29.31,23.71,21.25,65.49,29.23,25.02,36.74,20.67,65.83,38.22,44.44,5.39,312.56,189.25,10.94,21.52,97.832,94.694,,22.64,19.5406,,28.899,27.7634,,23.125,23.1374,,20.969,19.9632,,64.826,65.9674,,28.684,28.7846,,24.593,24.8164,,35.842,34.5946,,21.046,21.436,,65.807,66.7796,,36.336,34.1848,,44.438,45.3422,,5.576,4.4256,,307.04,303.2362,,178.517,180.4098,,10.718,10.2294,,21.981,22.0684,,-0.008676352,-0.028551251,,-0.001755926,-0.083845478,,-0.023541453,-0.04230638,,-0.021509911,0.010544074,,-0.012235294,-0.015529412,,-0.003511987,0.017712628,,-0.007526514,-0.038658912,,-0.01518785,-0.003197442,,-0.025857376,-0.059063691,,-0.00822448,0.077890663,,-0.008810573,0.011241075,,-0.056776557,-0.094714809,,0.00270027,0.030378038,,0.048237477,0.005565863,,-0.016348861,-0.000511902,,-0.067741083,-0.002642008,,-0.013711152,-0.02285192,,0.035315985,0.038568773,
109,2/14/2011 0:00,99.37,24.17,29.39,23.85,21.29,64.55,29.54,25.15,36.79,20.51,67.27,38.08,44.44,5.31,314.39,190.42,11.01,21.51,98.189,94.8656,,22.817,19.6806,,28.963,27.8294,,23.287,23.165,,21.035,19.9982,,64.823,66.0678,,28.892,28.78,,24.685,24.8264,,36.017,34.6636,,20.965,21.421,,65.987,66.7834,,36.721,34.296,,44.506,45.3144,,5.558,4.4658,,308.431,303.8,,180.595,180.6876,,10.778,10.2544,,21.942,22.0738,,-0.006641844,-0.029385126,,-0.061646669,-0.138601572,,-0.011228309,-0.041510718,,-0.018867925,0.012578616,,-0.009394082,-0.025364021,,0.007126259,0.020759101,,-0.014218009,-0.02098849,,-0.009940358,-0.007157058,,-0.019842348,-0.059798858,,-0.000487567,0.071672355,,-0.016649324,-0.003865022,,-0.047794118,-0.089023109,,0.004050405,0.022952295,,0.032015066,-0.003766478,,-0.01555393,0.018289386,,-0.038651402,0.004358786,,-0.010899183,-0.050862852,,0.038586704,0.052533705,
110,2/15/2011 0:00,99.01,23.69,29.47,23.86,21.52,63.4,29.79,24.9,36.73,20.67,67.09,37.94,44.38,5.18,312.39,189.03,11.04,21.42,98.36,95.0254,,22.902,19.8102,,29.017,27.8952,,23.396,23.1924,,21.111,20.04,,64.711,66.1264,,29.086,28.7848,,24.765,24.832,,36.114,34.7264,,20.897,21.4094,,66.147,66.7852,,37.003,34.4,,44.505,45.286,,5.514,4.5014,,309.087,304.312,,182.287,180.9546,,10.824,10.2806,,21.873,22.0754,,-0.005453995,-0.035551964,,-0.041367666,-0.130012664,,-0.013573125,-0.054631829,,-0.037300922,0.018440905,,-0.016263941,-0.033921933,,0.022239748,0.024290221,,-0.024169184,-0.028197382,,0.002008032,0.004819277,,-0.02096379,-0.062891369,,-0.006773101,0.060474117,,-0.016246833,-0.012669548,,0.006325778,-0.092778071,,0.004281208,0.031996395,,0.032818533,-0.005791506,,-0.012260316,0.012164282,,-0.019732318,-0.011426758,,-0.005434783,-0.058876812,,0.031279178,0.049953315,
111,2/16/2011 0:00,99.64,24.3,29.61,23.88,22.11,62.86,30.06,25.01,37.11,20.75,67.36,38.48,44.31,5.37,312.42,186.62,11.14,21.47,98.61,95.2,,23.083,19.9552,,29.119,27.966,,23.469,23.2192,,21.223,20.0976,,64.682,66.1184,,29.289,28.8028,,24.852,24.8452,,36.285,34.8038,,20.826,21.4,,66.268,66.7982,,37.286,34.5152,,44.498,45.2614,,5.463,4.5422,,309.698,304.771,,183.596,181.126,,10.882,10.307,,21.813,22.0808,,-0.011441188,-0.042753914,,-0.063374486,-0.155967078,,-0.014522121,-0.036474164,,-0.008375209,0.007118928,,-0.052012664,-0.081411126,,0.046452434,0.040566338,,-0.02827678,-0.049567532,,-0.006797281,0.033986405,,-0.019401778,-0.08838588,,-0.009156627,0.05686747,,-0.01692399,0.02108076,,-0.008835759,-0.103690229,,0.006770481,0.03859174,,-0.024208566,-0.040968343,,-0.012451188,0.004097049,,-0.002196978,-0.024970528,,-0.024236984,-0.08438061,,0.011644155,0.042850489,
112,2/17/2011 0:00,100.02,24.68,29.86,24.02,22.05,62.91,30.18,25.15,37.42,20.78,67.65,38.48,44.51,5.9,312.94,187.76,10.99,21.62,98.874,95.3816,,23.299,20.1058,,29.235,28.0384,,23.577,23.2456,,21.328,20.1574,,64.501,66.0994,,29.416,28.8172,,24.932,24.8638,,36.468,34.8832,,20.731,21.3924,,66.475,66.809,,37.568,34.6344,,44.498,45.2392,,5.477,4.5914,,310.454,305.1526,,185.001,181.3458,,10.928,10.3316,,21.791,22.0888,,-0.0089982,-0.044291142,,-0.076985413,-0.165316045,,-0.01841929,-0.0438714,,-0.012905912,-0.006661116,,-0.036281179,-0.059863946,,0.041010968,0.061993324,,-0.0314778,-0.060636183,,-0.005168986,0.010337972,,-0.0181721,-0.087386424,,-0.005293551,0.054379211,,-0.026903178,-0.01300813,,-0.006756757,-0.090696466,,-0.00157268,0.030554931,,-0.086440678,-0.13559322,,-0.00121429,-0.021473765,,0.007935663,-0.055070303,,-0.004549591,-0.088262056,,-0.004625347,0.023589269,
113,2/18/2011 0:00,100.18,24.4,30.09,24.4,21.87,63.03,30.05,25.15,37.71,20.96,67.64,38.36,44.74,5.89,315.36,186.5,10.75,21.5,99.128,95.559,,23.491,20.249,,29.366,28.108,,23.697,23.2802,,21.43,20.212,,64.31,66.0982,,29.526,28.8308,,24.971,24.877,,36.67,34.9736,,20.643,21.3846,,66.646,66.8146,,37.819,34.7576,,44.518,45.2196,,5.476,4.6398,,311.41,305.5484,,186.058,181.55,,10.94,10.3498,,21.747,22.0886,,-0.008085446,-0.04002795,,-0.00942623,-0.153278689,,-0.023263543,-0.047524094,,-0.022540984,-0.013114754,,-0.026520348,-0.035208048,,0.024115501,0.049341583,,-0.016971714,-0.055906822,,0,0.007554672,,-0.024396712,-0.081410766,,-0.021469466,0.038645038,,-0.005470136,-0.007392076,,-0.00729927,-0.083159541,,-0.006705409,0.018104604,,-0.098471986,-0.03565365,,-0.00307585,-0.030156012,,0.021018767,-0.051742627,,0.024186047,-0.037209302,,0.000465116,0.042790698,
114,2/22/2011 0:00,98.13,23.51,29.79,23.62,21.17,61.65,29.2,25.61,36.42,20.69,67.09,37.56,44.4,5.33,305.41,180.42,10.38,21.13,99.115,95.6886,,23.568,20.3778,,29.483,28.167,,23.739,23.2998,,21.448,20.249,,63.949,66.0366,,29.545,28.8344,,25.068,24.896,,36.733,35.0364,,20.662,21.3728,,66.83,66.829,,37.97,34.8618,,44.502,45.199,,5.444,4.6782,,311.206,305.7356,,186.457,181.6614,,10.899,10.3612,,21.632,22.0834,,0.008967696,-0.020279221,,0.007656316,-0.092301148,,-0.01074186,-0.024504867,,0.010160881,0.017358171,,0.016532829,-0.036844591,,0.02838605,0.075425791,,0.020205479,-0.034589041,,-0.027723545,-0.021085513,,0.008511807,-0.045853926,,-0.000966651,0.048815853,,0,-0.003726338,,0.010117146,-0.065495208,,-0.00045045,0.007207207,,-0.028142589,0.033771107,,0.022854523,0.015913035,,0.047721982,-0.020618557,,0.063583815,0.00867052,,0.013724562,0.063416943,
115,2/23/2011 0:00,97.57,24.23,29.17,22.76,21.03,61.52,28.94,25.91,36.21,20.5,66.76,37.1,44.21,5.08,305.97,176.68,10.51,21.13,99.001,95.796,,23.723,20.5178,,29.494,28.2124,,23.675,23.3006,,21.442,20.2832,,63.6,65.9718,,29.527,28.8258,,25.169,24.9206,,36.748,35.088,,20.662,21.356,,66.891,66.8382,,38.054,34.9582,,44.461,45.1766,,5.404,4.7112,,310.853,305.927,,185.819,181.6826,,10.861,10.3748,,21.511,22.074,,0.021215538,-0.009429128,,0.002888981,-0.082129591,,0.01508399,0.003085362,,0.049209139,0.072934974,,0.051355207,-0.008559201,,0.021781534,0.089889467,,0.03870076,-0.03040774,,-0.034735623,-0.040910845,,0.024855012,-0.026512013,,0.012195122,0.06,,0.008987418,0.011084482,,0.037196765,-0.063881402,,0.002261932,0.003619091,,0.057086614,0.11023622,,0.021080498,0.008464882,,0.056259905,-0.007301336,,0.059942912,0.002854424,,0.016090866,0.075721723,
116,2/24/2011 0:00,97.48,23.72,29.04,23.1,21.07,61.27,28.99,25.52,35.96,20.33,67.26,37.35,44.11,5.2,304.71,177.75,10.51,21.27,98.902,95.9006,,23.824,20.6494,,29.491,28.2526,,23.688,23.3064,,21.432,20.316,,63.246,65.9044,,29.519,28.8274,,25.226,24.9336,,36.748,35.1382,,20.642,21.3358,,67.017,66.8656,,37.971,35.0512,,44.415,45.153,,5.389,4.7482,,310.468,306.069,,185.064,181.7526,,10.814,10.3878,,21.429,22.069,,0.026056627,-0.00718096,,0.040472175,-0.077150084,,0.028236915,0.022727273,,0.03982684,-0.016017316,,0.046511628,-0.000474608,,0.02676677,0.125346826,,0.041048637,-0.035874439,,-0.014498433,-0.034090909,,0.040600667,-0.029755284,,0.022134776,0.072306936,,0.005798394,-0.002527505,,0.030254351,-0.06961178,,0.009068238,0.007027885,,0.134615385,0.080769231,,0.027009288,0.013094418,,0.056315049,0.03769339,,0.04567079,0.000951475,,0.016455101,0.071932299,
117,2/25/2011 0:00,98.54,23.96,29,23.71,21.24,61.9,29.37,25.87,36.58,20.42,67.78,37.82,44.06,5.31,305.33,177.24,10.68,21.1,98.906,96.0254,,23.944,20.7858,,29.473,28.2896,,23.691,23.3218,,21.46,20.3494,,62.858,65.8138,,29.535,28.8368,,25.329,24.9472,,36.767,35.1936,,20.628,21.321,,67.173,66.9064,,37.939,35.1518,,44.36,45.1152,,5.396,4.7874,,310.148,306.2206,,184.167,181.8186,,10.795,10.405,,21.367,22.0546,,0.016642988,-0.035214126,,0.01836394,-0.084307179,,0.037586207,-0.010344828,,0.029101645,-0.08097849,,0.029661017,-0.036723164,,0.01825525,0.097253635,,0.023152877,-0.072182499,,-0.027831465,-0.059141863,,0.030891197,-0.054127939,,0.026444662,0.046033301,,-0.002065506,-0.03983476,,0.01427816,-0.095452142,,0.0154335,-0.002950522,,0.109227872,0.028248588,,0.032849704,-0.014836407,,0.052245543,-0.03441661,,0.006554307,-0.034644195,,0.018957346,0.038862559,
118,2/28/2011 0:00,99.12,24.44,29.3,23.7,21.03,62.65,29.56,25.87,36.97,20.34,68.4,38.52,45.39,5.2,307.01,173.29,10.83,21.12,98.906,96.1698,,24.11,20.9328,,29.472,28.3314,,23.69,23.3392,,21.438,20.3922,,62.574,65.7494,,29.568,28.8514,,25.414,24.9616,,36.79,35.2504,,20.595,21.3044,,67.43,66.9532,,37.969,35.2714,,44.455,45.1068,,5.377,4.8258,,309.593,306.4518,,182.571,181.773,,10.784,10.4252,,21.327,22.037,,-0.009987893,-0.033494754,,-0.038052373,-0.083469722,,0.016723549,-0.018771331,,-0.003375527,-0.062025316,,0.006657156,-0.019020447,,-0.015961692,0.030806065,,-0.01217862,-0.071041949,,-0.010050251,-0.063393893,,-0.014876927,-0.05220449,,0.017207473,0.048180924,,-0.019152047,-0.042836257,,-0.024922118,-0.111370717,,-0.021810972,-0.035910994,,0.025,0.055769231,,-0.005211557,-0.021269665,,0.041144902,-0.021062958,,-0.041551247,-0.038781163,,0.000473485,0.036931818,
119,3/1/2011 0:00,97.43,25.01,28.75,22.8,20.49,60.9,29.28,25.63,36.71,20.29,70.18,37.86,44.84,4.97,300.68,169.44,10.71,20.79,98.712,96.2698,,24.194,21.0882,,29.408,28.3572,,23.585,23.3348,,21.358,20.4238,,62.209,65.615,,29.542,28.8524,,25.462,24.9684,,36.782,35.3072,,20.573,21.2852,,67.721,66.9984,,37.947,35.3768,,44.495,45.09,,5.343,4.8596,,308.222,306.5424,,180.473,181.601,,10.754,10.4424,,21.255,22.0106,,0.001436929,-0.001334291,,-0.031187525,-0.086765294,,0.014608696,0.00626087,,-0.001754386,-0.001315789,,0.026354319,0.01317716,,0.010180624,0.059441708,,-0.011612022,-0.048838798,,0.010924698,-0.059695669,,-0.013620267,-0.025878507,,0.010349926,0.052242484,,-0.048731832,-0.066828156,,-0.020073957,-0.072371896,,-0.014049955,-0.010035682,,0.022132797,0.130784708,,0.017593455,0.017127844,,0.04272899,0.01575779,,-0.018674136,-0.012138189,,0.016354016,0.063492063,
120,3/2/2011 0:00,97.71,25.1,28.67,23.05,20.57,60.98,29.06,25.66,36.82,20.15,70,38.12,44.92,4.77,300.7,172.02,10.8,20.72,98.582,96.3728,,24.335,21.245,,29.328,28.3816,,23.504,23.3346,,21.263,20.4584,,61.967,65.4738,,29.469,28.8486,,25.538,24.9786,,36.791,35.3616,,20.521,21.2632,,68.012,67.0356,,37.965,35.4868,,44.549,45.0726,,5.302,4.889,,307.053,306.6424,,178.772,181.4898,,10.73,10.4618,,21.185,21.9842,,-0.002353904,-0.005833589,,-0.05498008,-0.103984064,,0.012905476,-0.002790373,,0.002169197,0.004338395,,0.024307244,0.020418085,,0.004755658,0.035585438,,-0.002408809,-0.035443909,,-0.005455963,-0.059236165,,-0.023356871,-0.038565997,,0.008933002,0.065012407,,-0.039142857,-0.055,,-0.02019937,-0.064795383,,-0.018032057,-0.012021371,,0.090146751,0.232704403,,0.01333555,0.018656468,,0.03331008,0.008778049,,-0.026851852,-0.022222222,,0.026544402,0.06515444,
